lon,lat,elev,agebp,tanom_jja,tanom_jja_er
10.4601,51.759,825,6777,3.575,1.77824
10.4601,51.759,825,7312,4.2375,1.03777
10.4601,51.759,825,7445,4.4875,1.26428
10.4601,51.759,825,7579,4.125,1.75153
10.4601,51.759,825,8274,2.6625,3.88217
10.4601,51.759,825,8381,-2,2.54727
10.4601,51.759,825,8515,-0.825,4.63334
10.4601,51.759,825,8541,2.9375,3.51403
10.4601,51.759,825,8675,4.35,1.11227
10.4601,51.759,825,8755,2.025,2.87589
10.479722,46.869722,1721,-120,0,0
10.479722,46.869722,1721,-70,0,0
10.479722,46.869722,1721,-30,0,0
10.479722,46.869722,1721,-10,0,0
10.479722,46.869722,1721,0,0,0
10.479722,46.869722,1721,29,2.15,2.40357
10.479722,46.869722,1721,75,2.9,3.10759
10.479722,46.869722,1721,115,2.05,2.26968
10.479722,46.869722,1721,165,0.2875,3.0173
10.479722,46.869722,1721,205,3.95,2.55622
10.479722,46.869722,1721,257,3.75,1.80713
10.479722,46.869722,1721,612,2.05,1.64924
10.479722,46.869722,1721,4633,3.7625,1.51274
10.479722,46.869722,1721,7620,4.3125,2.90292
10.479722,46.869722,1721,7807,4.0125,1.98094
10.479722,46.869722,1721,7981,3.5625,1.7808
10.479722,46.869722,1721,8186,3.875,1.86299
10.479722,46.869722,1721,8387,4.675,1.19254
10.479722,46.869722,1721,8554,4.45,0.282843
10.479722,46.869722,1721,8627,4.1375,2.01419
10.479722,46.869722,1721,8864,5.3875,1.37782
10.479722,46.869722,1721,8994,4.5125,0.299702
10.479722,46.869722,1721,9092,1.825,1.93372
10.479722,46.869722,1721,9275,2.3625,1.95151
10.479722,46.869722,1721,9417,2.0375,1.64224
10.479722,46.869722,1721,9498,2.2625,1.67583
10.479722,46.869722,1721,9526,2.3375,1.92423
10.479722,46.869722,1721,9588,3.55,2.23798
10.479722,46.869722,1721,9755,3.15,2.69019
10.479722,46.869722,1721,10013,4.8125,1.81142
10.479722,46.869722,1721,10289,3.9,4.20034
10.479722,46.869722,1721,10974,2.3625,2.99568
10.479722,46.869722,1721,11227,3.25,2.9423
10.479722,46.869722,1721,11274,5.9,0.988505
10.479722,46.869722,1721,11569,5.325,2.45517
10.479722,46.869722,1721,11660,3.45,3.10069
10.479722,46.869722,1721,11695,3.3875,3.29954
10.479722,46.869722,1721,11797,3.7,3.23463
10.479722,46.869722,1721,11857,4.475,3.21548
10.479722,46.869722,1721,11908,6.4625,0.616297
10.479722,46.869722,1721,11950,5.75,2.87054
10.479722,46.869722,1721,12049,5.0375,2.74223
10.479722,46.869722,1721,12320,5.75,2.12603
10.479722,46.869722,1721,12448,6.125,1.12091
10.4943,51.7813,910,-120,0,0
10.4943,51.7813,910,-70,0,0
10.4943,51.7813,910,-30,0,0
10.4943,51.7813,910,-10,0,0
10.4943,51.7813,910,0,0,0
10.4943,51.7813,910,79,1.925,3.91982
10.4943,51.7813,910,262,2.825,3.86292
10.4943,51.7813,910,524,3.9875,1.11283
10.4943,51.7813,910,654,3.375,2.44058
10.4943,51.7813,910,785,4.9875,1.36741
10.4943,51.7813,910,1067,3.675,1.72772
10.4943,51.7813,910,1950,3.7625,1.68518
10.4943,51.7813,910,2043,3.425,0.874643
10.4943,51.7813,910,2135,3.9625,1.39789
10.4943,51.7813,910,2228,3.8375,1.44612
10.4943,51.7813,910,2320,3.9875,1.40452
10.4943,51.7813,910,2413,4.1625,1.31142
10.4943,51.7813,910,2505,2.4375,2.49052
10.4943,51.7813,910,2598,2.325,2.59326
10.4943,51.7813,910,2690,1.7,3.16769
10.4943,51.7813,910,2783,3.65,1.72461
10.4943,51.7813,910,2875,3.175,2.86892
10.4943,51.7813,910,2955,3.65,1.72461
10.4943,51.7813,910,3035,2.325,2.37532
10.4943,51.7813,910,3116,2.6625,2.77176
10.4943,51.7813,910,3196,-1.6125,2.96284
10.4943,51.7813,910,3356,3.7125,1.73159
10.4943,51.7813,910,3436,2.8125,2.9464
10.4943,51.7813,910,3517,3.7125,1.73159
10.4943,51.7813,910,3597,3.05,3.27763
10.4943,51.7813,910,3677,-1.2875,2.61121
10.4943,51.7813,910,3756,3.025,3.06815
10.4943,51.7813,910,3832,-2.35,2.45531
10.4943,51.7813,910,3909,2.9375,3.08449
10.4943,51.7813,910,3986,3.625,1.50594
10.4943,51.7813,910,4063,3.4875,1.53757
10.4943,51.7813,910,4139,3.5375,1.75738
10.4943,51.7813,910,4216,3.625,1.58902
10.4943,51.7813,910,4293,3.4875,1.53757
10.4943,51.7813,910,4370,4.35,1.6292
10.4943,51.7813,910,4446,4.6125,2.03149
10.4943,51.7813,910,4523,3.675,1.72523
10.4943,51.7813,910,4600,4.2875,1.93866
10.4943,51.7813,910,4676,3.825,1.82189
10.4943,51.7813,910,4753,4.075,1.02225
10.4943,51.7813,910,4830,2.875,3.05415
10.4943,51.7813,910,4907,3.7125,1.92238
10.4943,51.7813,910,4983,3.8125,1.47691
10.4943,51.7813,910,5060,3.5875,1.73571
10.4943,51.7813,910,5137,3.7,1.71797
10.4943,51.7813,910,5214,4.175,1.91591
10.4943,51.7813,910,5321,3.7625,1.49182
10.4943,51.7813,910,5549,5.1,2.99619
10.4943,51.7813,910,5776,3.675,1.72523
10.4943,51.7813,910,6004,4.6,2.0368
10.4943,51.7813,910,6136,4.1,1.81423
10.4943,51.7813,910,6244,4.15,2.01565
10.4943,51.7813,910,6352,3.55,1.52971
10.4943,51.7813,910,6460,3.6375,1.74187
10.4943,51.7813,910,6590,3.9625,1.70289
10.4943,51.7813,910,6754,4.2875,1.88258
10.4943,51.7813,910,6918,4.1125,2.22096
10.4943,51.7813,910,7082,4.025,1.70021
10.4943,51.7813,910,7245,3.725,2.31501
10.4943,51.7813,910,7409,3.9125,2.0629
10.4943,51.7813,910,7573,4.925,1.89868
10.4943,51.7813,910,7736,4.5375,2.63869
10.4943,51.7813,910,8064,4.4875,1.61284
10.4943,51.7813,910,8371,4.775,0.698468
10.4943,51.7813,910,8489,4.3875,0.845893
10.4943,51.7813,910,8919,5.0875,1.38506
10.4943,51.7813,910,9113,4.6625,1.03225
10.4943,51.7813,910,9306,4.05,1.09935
10.4943,51.7813,910,9500,4.7,0.671884
10.4943,51.7813,910,9564,4.8375,1.30487
10.4943,51.7813,910,9627,4.4125,0.705969
10.4943,51.7813,910,9691,4.525,0.645313
10.4943,51.7813,910,9754,4.6375,1.3648
10.4943,51.7813,910,9818,5.5125,0.589037
10.4943,51.7813,910,9910,4.8,0.72111
10.4943,51.7813,910,10263,4.15,1.61864
10.4943,51.7813,910,10615,4.6875,0.816679
10.4943,51.7813,910,10967,2.2375,4.21187
10.4943,51.7813,910,11319,5.425,0.357571
10.4943,51.7813,910,11672,6.475,1.26801
10.5162,51.7682,780,-120,0,0
10.5162,51.7682,780,-70,0,0
10.5162,51.7682,780,-30,0,0
10.5162,51.7682,780,-10,0,0
10.5162,51.7682,780,0,0,0
10.5162,51.7682,780,710,2.0625,3.93335
10.5162,51.7682,780,722,2.5875,0.795411
10.5162,51.7682,780,740,1.975,2.16052
10.5162,51.7682,780,752,3.05,1.22007
10.5162,51.7682,780,770,2,3.87667
10.5162,51.7682,780,782,3.125,1.21273
10.5162,51.7682,780,800,2.875,0.794175
10.5162,51.7682,780,806,3.4,0.935032
10.5162,51.7682,780,818,2.6125,0.294897
10.5162,51.7682,780,830,1.1625,1.90033
10.5162,51.7682,780,848,1.75,3.71599
10.5162,51.7682,780,878,3.8,1.26378
10.5162,51.7682,780,890,3.25,0.696932
10.5162,51.7682,780,908,2.2625,1.48222
10.5162,51.7682,780,920,1.4875,2.4637
10.5162,51.7682,780,932,1.325,3.20524
10.5162,51.7682,780,950,2.6375,0.868393
10.5162,51.7682,780,962,1.6625,3.38861
10.5162,51.7682,780,976,-0.6875,3.94659
10.5162,51.7682,780,989,2.975,1.16588
10.5162,51.7682,780,998,2.8625,1.26258
10.5162,51.7682,780,1019,3.1125,1.20882
10.5162,51.7682,780,1041,3.5125,1.31087
10.5162,51.7682,780,1063,2.4125,0.677047
10.5162,51.7682,780,1084,1.9125,2.58094
10.5162,51.7682,780,1095,2.025,1.02225
10.5162,51.7682,780,1095,2.375,1.47042
10.5162,51.7682,780,1095,3,2.66297
10.5162,51.7682,780,1131,1.725,2.49385
10.5162,51.7682,780,1167,0.3875,3.1706
10.5162,51.7682,780,1203,3.1625,1.34476
10.5162,51.7682,780,1239,3.4125,1.79558
10.5162,51.7682,780,1276,2.475,1.64469
10.5162,51.7682,780,1312,2.2625,1.1426
10.5162,51.7682,780,1348,2.9375,1.48991
10.5162,51.7682,780,1384,1.9625,1.08488
10.5162,51.7682,780,1420,3.4,2.3201
10.5162,51.7682,780,1482,1.825,0.940744
10.5162,51.7682,780,1544,2.575,0.736304
10.5162,51.7682,780,1606,2.225,0.890826
10.5162,51.7682,780,1668,2.4625,1.55833
10.5162,51.7682,780,1731,2.8,0.29277
10.5162,51.7682,780,1793,2.5375,1.67241
10.5162,51.7682,780,1855,3.325,1.88206
10.5162,51.7682,780,1917,3.05,1.40204
10.5162,51.7682,780,1979,2.25,1.14018
10.5162,51.7682,780,2041,3.2125,1.42371
10.5162,51.7682,780,2103,2.6,1.57117
10.5162,51.7682,780,2165,2.8375,1.49086
10.5162,51.7682,780,2227,2.725,0.803119
10.5162,51.7682,780,2289,3.475,1.87293
10.5162,51.7682,780,2352,3.0625,1.81575
10.5162,51.7682,780,2414,2.5375,1.70372
10.5162,51.7682,780,2476,3.15,2.06328
10.5162,51.7682,780,2538,3.6125,2.11149
10.5162,51.7682,780,2600,2.8,1.09283
10.5162,51.7682,780,2662,3.6,1.17838
10.78,44.155556,1225,-120,0,0
10.78,44.155556,1225,-70,0,0
10.78,44.155556,1225,-30,0,0
10.78,44.155556,1225,-10,0,0
10.78,44.155556,1225,0,0,0
10.78,44.155556,1225,439.57,-0.2875,2.14105
10.78,44.155556,1225,586.1,1.375,2.82426
10.78,44.155556,1225,732.63,2.4125,3.85725
10.78,44.155556,1225,805.89,1.675,2.76082
10.78,44.155556,1225,879.15,1.525,2.96877
10.78,44.155556,1225,952.42,1.1,2.68541
10.78,44.155556,1225,1025.68,1.0625,3.18117
10.78,44.155556,1225,1098.94,1.4625,3.43758
10.78,44.155556,1225,1172.21,0.887501,3.03665
10.78,44.155556,1225,1245.47,2.8875,2.92791
10.78,44.155556,1225,1318.73,2.525,3.26398
10.78,44.155556,1225,1392,2.9375,3.68934
10.78,44.155556,1225,1465.26,1.6125,3.68566
10.78,44.155556,1225,1479.91,1.625,3.49969
10.78,44.155556,1225,1523.87,1.65,3.31964
10.78,44.155556,1225,1567.83,-0.0124998,2.51364
10.78,44.155556,1225,1611.78,0.825001,2.89519
10.78,44.155556,1225,1655.74,0.7125,3.03336
10.78,44.155556,1225,1699.7,0.637501,3.05237
10.78,44.155556,1225,1757.61,1.475,3.59553
10.78,44.155556,1225,1828.07,1.0375,3.1117
10.78,44.155556,1225,1969,0.799999,3.79887
10.78,44.155556,1225,2180.38,0.737499,3.00092
10.78,44.155556,1225,2321.3,1.475,3.59553
10.78,44.155556,1225,2462.23,1.4375,2.71343
10.78,44.155556,1225,2532.69,1.5875,3.02676
10.78,44.155556,1225,2603.15,0.3125,2.67925
10.78,44.155556,1225,2744.07,-0.0874996,2.67391
10.78,44.155556,1225,2885,1.325,3.40955
10.78,44.155556,1225,2951.45,1.6125,3.68566
10.78,44.155556,1225,3017.9,1.5875,3.02676
10.78,44.155556,1225,3383.38,1.5,3.15911
10.78,44.155556,1225,3549.51,0.875,3.08765
10.78,44.155556,1225,3715.64,0.612499,3.06335
10.78,44.155556,1225,3881.77,1.0375,3.1117
10.78,44.155556,1225,4047.9,0.725,3.21814
10.78,44.155556,1225,4214.03,1.5,3.15911
10.78,44.155556,1225,4380.16,1.65,2.60329
10.78,44.155556,1225,4546.29,0.1125,2.55032
10.78,44.155556,1225,4878.54,1.7375,3.1955
10.78,44.155556,1225,5277.25,-0.0874996,2.67391
10.78,44.155556,1225,5343.7,2.95,3.02796
10.78,44.155556,1225,5469.2,-0.0500002,2.68966
10.78,44.155556,1225,5763.6,1.1375,2.88094
10.78,44.155556,1225,5800.4,0.875,3.08765
10.78,44.155556,1225,5837.2,0.725,3.21814
10.78,44.155556,1225,5874,0.4,2.94133
10.78,44.155556,1225,5984.4,1.5,3.15911
10.78,44.155556,1225,6214.4,0.725,3.21814
10.819722,44.176111,1307,-120,0,0
10.819722,44.176111,1307,-70,0,0
10.819722,44.176111,1307,-30,0,0
10.819722,44.176111,1307,-10,0,0
10.819722,44.176111,1307,0,0,0
10.819722,44.176111,1307,0,1.7375,2.02268
10.819722,44.176111,1307,966,2.625,2.94752
10.819722,44.176111,1307,1034,1.325,2.5905
10.819722,44.176111,1307,1089,2,2.91155
10.819722,44.176111,1307,1153,3.2625,3.43924
10.819722,44.176111,1307,1213,1.3375,3.46449
10.819722,44.176111,1307,1281,0.424999,2.99655
10.819722,44.176111,1307,1862,2.0375,3.15999
10.819722,44.176111,1307,1930,1.45,3.36112
10.819722,44.176111,1307,2008,2.375,2.73222
10.819722,44.176111,1307,2121,1.4125,3.19036
10.819722,44.176111,1307,2225,1.05,3.09839
10.819722,44.176111,1307,2273,1.175,2.92416
10.819722,44.176111,1307,2310,3.75,3.08823
10.819722,44.176111,1307,2409,1.05,3.09839
10.819722,44.176111,1307,2580,1.125,3.21814
10.819722,44.176111,1307,2687,1.125,3.21814
10.819722,44.176111,1307,2756,1.3375,3.46449
10.819722,44.176111,1307,2791,2.075,3.14404
10.819722,44.176111,1307,2848,1.9875,3.02676
10.819722,44.176111,1307,2936,1.3375,3.46449
10.819722,44.176111,1307,3039,1.3375,3.46449
10.819722,44.176111,1307,3164,1.325,3.47758
10.819722,44.176111,1307,3276,1.425,3.63898
10.819722,44.176111,1307,3351,0.525,2.19529
10.819722,44.176111,1307,3407,1.35,3.45915
10.819722,44.176111,1307,3473,1.0125,3.06335
10.819722,44.176111,1307,3560,1.9875,3.02676
10.819722,44.176111,1307,3650,1.0625,3.09374
10.819722,44.176111,1307,3740,2.075,3.14404
10.819722,44.176111,1307,3828,1.1375,3.07429
10.819722,44.176111,1307,3922,1.0875,3.46387
10.819722,44.176111,1307,4018,1.125,3.21814
10.819722,44.176111,1307,4111,1.0625,3.09374
10.819722,44.176111,1307,4218,1.3375,3.46449
10.819722,44.176111,1307,4350,1.3375,3.46449
10.819722,44.176111,1307,4440,1.1375,3.07429
10.819722,44.176111,1307,4504,1.2625,3.35386
10.819722,44.176111,1307,4631,1.0125,3.06335
10.819722,44.176111,1307,4750,1.9,3.15911
10.819722,44.176111,1307,4815,1.9,3.15911
10.819722,44.176111,1307,4863,2.9625,2.8854
10.819722,44.176111,1307,5153,1.4875,3.16202
10.819722,44.176111,1307,5428,1.0875,3.46387
10.819722,44.176111,1307,5628,1.3375,3.46449
10.819722,44.176111,1307,5780,2.325,3.33798
10.819722,44.176111,1307,5879,0.8375,2.87647
10.819722,44.176111,1307,6150,1.7,2.76509
10.819722,44.176111,1307,6345,1.3375,3.46449
10.819722,44.176111,1307,6587,2.3,3.38273
10.819722,44.176111,1307,7178,1.125,3.21814
10.819722,44.176111,1307,7586,1.9875,3.02676
10.819722,44.176111,1307,7995,1.9875,3.02676
10.819722,44.176111,1307,8440,1.0125,3.06335
10.819722,44.176111,1307,8662,1.7,2.76509
10.819722,44.176111,1307,9041,1.7375,2.25701
10.819722,44.176111,1307,9409,2.1625,2.24623
10.819722,44.176111,1307,9535,1.7375,2.25701
10.819722,44.176111,1307,9929,1.8125,2.3142
10.883333,42.986389,157,-120,0,0
10.883333,42.986389,157,-70,0,0
10.883333,42.986389,157,-30,0,0
10.883333,42.986389,157,-10,0,0
10.883333,42.986389,157,0,0,0
10.883333,42.986389,157,2831,-4.4375,2.04865
10.883333,42.986389,157,2852,-5.975,1.62019
10.883333,42.986389,157,2893,-0.9375,3.67926
10.883333,42.986389,157,2933,-4.575,3.74805
10.883333,42.986389,157,2998,-2.4125,3.44609
10.883333,42.986389,157,3047,-4.025,3.38305
10.883333,42.986389,157,3099,-3.7,2.04869
10.883333,42.986389,157,3380,-4.85,2.76922
10.883333,42.986389,157,3596,-2.0375,3.69476
10.883333,42.986389,157,3630,-3.6,2.05009
10.883333,42.986389,157,3645,-4.3375,2.07635
10.883333,42.986389,157,3657,-4.25,2.06398
10.883333,42.986389,157,3672,-4.3125,2.33632
10.883333,42.986389,157,3687,-5.0625,1.00986
10.883333,42.986389,157,3711,-5.625,1.40077
10.883333,42.986389,157,3725,-5.9875,1.4476
10.883333,42.986389,157,3740,-5.775,2.28395
10.883333,42.986389,157,3766,-4.7,3.94643
10.883333,42.986389,157,3776,-4.8625,1.05144
10.883333,42.986389,157,3813,-2.6625,2.14738
10.883333,42.986389,157,3822,-4.3,2.64737
10.883333,42.986389,157,3831,-5.4375,2.29779
10.883333,42.986389,157,4263,-4.375,2.6152
10.883333,42.986389,157,4434,-4.9375,3.21245
10.883333,42.986389,157,4487,-1.9375,1.36375
10.883333,42.986389,157,4643,-4.2,2.63222
10.883333,42.986389,157,5605,-3.375,1.95868
10.883333,42.986389,157,5875,-4.9125,3.32198
10.883333,42.986389,157,6491,-4.65,3.49408
10.883333,42.986389,157,6613,-5.225,3.56881
10.883333,42.986389,157,6707,-3.875,3.35506
10.883333,42.986389,157,6871,-5.2375,3.28848
10.883333,42.986389,157,7105,-4.625,3.49969
10.883333,42.986389,157,7214,-4.775,3.68113
10.883333,42.986389,157,7281,-3.85,2.76406
10.883333,42.986389,157,7340,-4.15,3.0771
10.883333,42.986389,157,7410,-5.8625,3.78793
10.883333,42.986389,157,7454,-4.6625,3.50507
10.883333,42.986389,157,7572,-3.85,3.9159
10.883333,42.986389,157,7654,-2.65,2.05496
10.883333,42.986389,157,7919,-5.275,3.1084
10.883333,42.986389,157,7977,-5.9125,2.57262
10.883333,42.986389,157,8007,-3.075,2.76341
10.883333,42.986389,157,8080,-1.4875,0.860959
10.883333,42.986389,157,8187,-4.5875,2.62267
10.883333,42.986389,157,8214,-3.5,2.16267
10.883333,42.986389,157,8244,-5.175,2.70066
10.883333,42.986389,157,8349,-3.85,2.15274
10.883333,42.986389,157,8401,-5.1625,2.71921
10.883333,42.986389,157,8418,-4.5625,2.8289
10.883333,42.986389,157,8458,-5.175,2.70066
10.883333,42.986389,157,8487,-3.9625,2.6699
10.883333,42.986389,157,8544,-5.1875,2.62594
10.883333,42.986389,157,8592,-3.4875,2.09928
10.883333,42.986389,157,8864,-3.6625,3.25222
10.883333,42.986389,157,8937,-5.525,3.5423
10.883333,42.986389,157,8994,-3.6375,2.99425
10.883333,42.986389,157,9088,-4.8375,2.41243
10.883333,42.986389,157,9174,-3.7875,3.26078
10.883333,42.986389,157,9265,-4.925,3.21236
10.883333,42.986389,157,9344,-6.025,2.85445
10.883333,42.986389,157,9407,-3.875,2.52403
10.883333,42.986389,157,9492,-4.4625,3.13412
10.883333,42.986389,157,9512,-5.45,2.8884
10.883333,42.986389,157,9523,-4.4625,3.13412
10.883333,42.986389,157,9538,-1.8,4.99628
10.883333,42.986389,157,9569,-4.275,3.02501
10.883333,42.986389,157,9713,-5.875,2.76082
10.883333,42.986389,157,9799,-4.1875,3.33443
10.883333,42.986389,157,10527,-5.625,2.71911
10.883333,42.986389,157,10583,-5.4375,2.69122
10.883333,42.986389,157,10635,-4.4875,2.49882
10.883333,42.986389,157,10701,-5.025,2.39091
10.883333,42.986389,157,10901,-6.275,3.74538
10.883333,42.986389,157,10955,-5.975,2.20956
10.883333,42.986389,157,11068,-7.15,2.43955
10.883333,42.986389,157,11166,-4.05,4.4
10.883333,42.986389,157,11187,-5.9375,2.75419
10.883333,42.986389,157,11204,-5.775,2.82325
10.883333,42.986389,157,11217,-4.4875,2.49882
10.883333,42.986389,157,11220,-6.2625,2.4951
10.883333,42.986389,157,11225,-4.6,2.64413
10.883333,42.986389,157,11235,-6.275,3.74538
10.883333,42.986389,157,11235,-3.575,4.40868
10.883333,42.986389,157,11238,-5.8,2.13475
10.883333,42.986389,157,11239,-6.6625,1.57293
10.883333,42.986389,157,11240,-6.5625,1.45301
10.883333,42.986389,157,11242,-4.5375,4.8089
10.883333,42.986389,157,11248,-6.25,2.33972
10.883333,42.986389,157,11254,-6.2625,1.67241
10.883333,42.986389,157,11257,-5.35,2.54165
10.883333,42.986389,157,11269,-2.4125,4.64587
10.883333,42.986389,157,11288,-3.3625,4.83586
10.883333,42.986389,157,11316,-3.275,4.87494
10.883333,42.986389,157,11364,-3.2375,4.90042
10.883333,42.986389,157,11396,-6.5625,1.35324
10.883333,42.986389,157,11426,-4.9125,2.97727
10.883333,42.986389,157,11447,-5.1625,4.49283
10.883333,42.986389,157,11465,-6.65,1.5353
10.883333,42.986389,157,11511,-5.6125,2.43923
10.883333,42.986389,157,11561,-5.0375,2.96597
10.883333,42.986389,157,11577,-3.95,4.35562
10.883333,42.986389,157,11619,-5.0625,3.01138
10.883333,42.986389,157,11641,-2.1125,4.7345
10.883333,42.986389,157,11711,-4.275,4.81478
10.883333,42.986389,157,11822,-5.75,4.28319
10.883333,42.986389,157,11829,-5.5625,2.34517
10.883333,42.986389,157,11848,-4.0125,1.45055
10.883333,42.986389,157,11899,-3.85,3.38188
10.883333,42.986389,157,11923,-5.8125,2.44332
10.883333,42.986389,157,11982,-5.825,2.60645
10.883333,42.986389,157,11995,-3.6375,3.52904
10.883333,42.986389,157,12054,-6.3125,1.56793
10.883333,42.986389,157,12085,-3.2625,3.42426
10.883333,42.986389,157,12159,-5.95,2.76043
10.883333,42.986389,157,12167,-2.275,4.67295
10.883333,42.986389,157,12290,-5.0375,2.96597
10.883333,42.986389,157,12372,-5.3375,4.43104
10.883333,42.986389,157,12428,-5.1625,2.85103
10.883333,42.986389,157,12472,-2.85,4.18023
10.883333,42.986389,157,12481,-2.95,4.17065
10.892901,42.986818,157,-120,0,0
10.892901,42.986818,157,-70,0,0
10.892901,42.986818,157,-30,0,0
10.892901,42.986818,157,-10,0,0
10.892901,42.986818,157,0,0,0
10.892901,42.986818,157,4608,-5.1125,3.02487
10.892901,42.986818,157,4624,-1.6375,1.37315
10.892901,42.986818,157,4648,-2.7125,2.18072
10.892901,42.986818,157,5392,-2.5375,1.91232
10.892901,42.986818,157,5625,-4.6375,3.70441
10.892901,42.986818,157,6350,-3.4875,3.93026
10.892901,42.986818,157,6500,-5.35,3.20758
10.892901,42.986818,157,6650,-4.3625,3.66253
10.892901,42.986818,157,6800,-4.65,3.49408
10.892901,42.986818,157,6890,-4.5,3.05988
10.976389,47.291667,800,-120,0,0
10.976389,47.291667,800,-70,0,0
10.976389,47.291667,800,-30,0,0
10.976389,47.291667,800,-10,0,0
10.976389,47.291667,800,0,0,0
10.976389,47.291667,800,72,-1.775,3.95971
10.976389,47.291667,800,118,0.637501,1.30487
10.976389,47.291667,800,144,0.9375,0.829694
10.976389,47.291667,800,168,-1.5625,2.84401
10.976389,47.291667,800,205,-0.6875,3.14208
10.976389,47.291667,800,250,0.1,1.66562
10.976389,47.291667,800,303,-1.5,3.29675
10.976389,47.291667,800,360,-2.9125,3.27477
10.976389,47.291667,800,415,-1.825,3.57041
10.976389,47.291667,800,535,-0.5875,1.46135
10.976389,47.291667,800,572,-1.075,1.87826
10.976389,47.291667,800,615,-0.612499,0.751071
10.976389,47.291667,800,642,-0.825,0.301188
10.976389,47.291667,800,734,-0.799999,0.329502
10.976389,47.291667,800,934,0.0375004,2.25131
10.976389,47.291667,800,1052,-0.525,2.27706
10.976389,47.291667,800,1238,0.0250006,2.4662
10.976389,47.291667,800,1325,-0.7125,0.331393
10.976389,47.291667,800,1486,-0.799999,0.329502
10.976389,47.291667,800,1693,0.575001,3.66479
10.976389,47.291667,800,2185,-0.6875,1.85506
10.976389,47.291667,800,2359,0.7125,1.30651
10.976389,47.291667,800,2749,-0.487499,2.47181
10.976389,47.291667,800,2964,0,1.88149
10.976389,47.291667,800,3345,0.0500002,1.98278
10.976389,47.291667,800,3624,-0.787499,0.470372
10.976389,47.291667,800,3988,-2.2,3.2562
10.976389,47.291667,800,4428,-1.35,2.92086
10.976389,47.291667,800,4821,-0.0749998,0.231455
10.976389,47.291667,800,5291,-1.6375,1.94271
10.976389,47.291667,800,5616,-1.0625,1.63002
10.976389,47.291667,800,5993,-0.162499,0.447014
10.976389,47.291667,800,6362,-0.737499,0.76146
10.976389,47.291667,800,7238,0.0125008,2.37031
10.976389,47.291667,800,7549,-0.987499,1.36323
10.976389,47.291667,800,7893,-0.4625,2.78616
10.976389,47.291667,800,9117,2.575,4.97759
10.976389,47.291667,800,9526,1.1875,0.603413
10.976389,47.291667,800,10127,0.0250006,2.40876
10.976389,47.291667,800,10549,-1.125,2.70858
10.976389,47.291667,800,11174,-2.125,3.07606
10.976389,47.291667,800,11649,-2.4,3.36282
10.976389,47.291667,800,12376,-2.5375,2.44478
11,47.1,1880,-120,0,0
11,47.1,1880,-70,0,0
11,47.1,1880,-30,0,0
11,47.1,1880,-11,4.175,2.25816
11,47.1,1880,-10,0,0
11,47.1,1880,0,0,0
11,47.1,1880,149,4.5375,2.26586
11,47.1,1880,357,3.125,3.1504
11,47.1,1880,625,3.85,2.952
11,47.1,1880,925,3.3375,2.89331
11,47.1,1880,1295,4.025,3.49724
11,47.1,1880,1645,4.4125,2.25986
11,47.1,1880,2441,5.5125,2.11217
11,47.1,1880,2823,4.7375,2.30771
11,47.1,1880,3259,5.325,2.09131
11,47.1,1880,3845,5.7,1.39694
11,47.1,1880,4146,5.55,1.41219
11,47.1,1880,4451,5.7625,1.49278
11,47.1,1880,4721,5.5125,1.824
11,47.1,1880,4859,4.8625,2.40294
11,47.1,1880,5102,4.8375,2.11386
11,47.1,1880,5296,5.3,2.07227
11,47.1,1880,5539,5.3375,1.35851
11,47.1,1880,5578,5.75,0.902378
11,47.1,1880,5637,5.75,0.902378
11,47.1,1880,5710,4.2875,2.01384
11,47.1,1880,5830,5.7125,0.782738
11,47.1,1880,5914,5.65,0.975412
11,47.1,1880,6043,5.8625,0.636817
11,47.1,1880,6219,4.8125,2.04131
11,47.1,1880,6315,5.625,0.834523
11,47.1,1880,6440,5.925,0.631891
11,47.1,1880,6650,4.5375,1.55925
11,47.1,1880,6845,5.575,0.324037
11,47.1,1880,7012,5.425,1.68925
11,47.1,1880,7223,3.6125,1.66514
11,47.1,1880,7533,4.6375,1.57111
11,47.1,1880,7711,4.675,1.82424
11,47.1,1880,7967,5.25,0.838366
11,47.1,1880,8234,4.6875,1.42872
11,47.1,1880,8452,5.85,0.98416
11,47.1,1880,8761,4.65,1.87769
11,47.1,1880,9100,4.8125,4.35576
11,47.1,1880,9441,7.775,4.68119
11.015278,46.9375,1790,-120,0,0
11.015278,46.9375,1790,-70,0,0
11.015278,46.9375,1790,-30,0,0
11.015278,46.9375,1790,-10,0,0
11.015278,46.9375,1790,0,0,0
11.015278,46.9375,1790,4808,5.05,0.58554
11.015278,46.9375,1790,4955,4.275,0.494975
11.015278,46.9375,1790,5234,4.8125,0.505505
11.015278,46.9375,1790,5428,4.275,0.494975
11.015278,46.9375,1790,5580,4.7,0.329502
11.015278,46.9375,1790,5747,4.3,0.550325
11.015278,46.9375,1790,5902,4.5125,0.513914
11.015278,46.9375,1790,6090,4.525,0.439968
11.015278,46.9375,1790,6276,4.5125,0.513914
11.015278,46.9375,1790,6389,4.45,1.28841
11.015278,46.9375,1790,6572,4.2375,0.49839
11.015278,46.9375,1790,6741,4.5,3.2562
11.015278,46.9375,1790,6940,5.0875,0.635694
11.015278,46.9375,1790,7153,5.175,0.567576
11.015278,46.9375,1790,7319,4.6375,1.8746
11.015278,46.9375,1790,7446,3.925,2.28957
