lon,lat,elev,agebp,tanom_djf,tanom_djf_er
12.090278,47.511111,512,-120,0,0
12.090278,47.511111,512,-70,0,0
12.090278,47.511111,512,-30,0,0
12.090278,47.511111,512,-10,0,0
12.090278,47.511111,512,0,0,0
12.090278,47.511111,512,4925,-1.725,1.81797
12.090278,47.511111,512,5109,-2.0625,1.63002
12.090278,47.511111,512,5225,-2.5375,1.75168
12.090278,47.511111,512,5361,-5.1875,3.83012
12.090278,47.511111,512,5441,-0.5125,1.81379
12.090278,47.511111,512,5539,2.0625,4.1165
12.090278,47.511111,512,5594,-1.4125,1.86121
12.090278,47.511111,512,5680,-2.025,1.00392
12.090278,47.511111,512,5794,-0.6875,1.25406
12.090278,47.511111,512,5874,-0.0875,0.773559
12.090278,47.511111,512,5951,1.275,2.12452
12.090278,47.511111,512,6060,-0.3875,3.50731
12.090278,47.511111,512,6192,-2.625,0.436708
12.090278,47.511111,512,6272,-1.8,1.50807
12.090278,47.511111,512,6327,-2.9625,0.552753
12.090278,47.511111,512,6395,-2.3125,1.59054
12.090278,47.511111,512,6486,-2.8875,0.681254
12.090278,47.511111,512,6601,-3.925,2.32855
12.090278,47.511111,512,6758,0.0625,3.43134
12.090278,47.511111,512,6887,-2.075,1.4743
12.090278,47.511111,512,7036,-0.6875,2.28125
12.090278,47.511111,512,7273,-2.5,0.607101
12.090278,47.511111,512,7442,0.925,1.13986
12.090278,47.511111,512,7591,-0.2,4.1238
12.090278,47.511111,512,7742,1.7625,3.19729
12.090278,47.511111,512,7946,-0.2,2.5807
12.090278,47.511111,512,8127,0.95,1.13641
12.090278,47.511111,512,8342,0.9625,3.02274
12.090278,47.511111,512,8481,-0.8625,1.90108
12.090278,47.511111,512,8680,0.8625,0.555331
12.090278,47.511111,512,8933,0.8625,0.555331
12.090278,47.511111,512,8952,1.025,0.677706
12.090278,47.511111,512,8967,1.025,0.677706
12.090278,47.511111,512,8981,0.425,1.48011
12.090278,47.511111,512,8993,0.775,1.01101
12.090278,47.511111,512,9004,0.5875,0.869216
12.090278,47.511111,512,9015,0.725,2.88927
12.090278,47.511111,512,9070,0.0375,1.07163
12.090278,47.511111,512,9178,1.425,2.17568
12.090278,47.511111,512,9296,1.2875,1.64094
12.090278,47.511111,512,9389,1.375,2.19399
12.090278,47.511111,512,9457,0.25,1.31692
12.090278,47.511111,512,9493,0.9125,2.3074
12.090278,47.511111,512,9519,0.8,0.583095
12.090278,47.511111,512,9537,0.7375,2.83294
12.090278,47.511111,512,9582,0.8125,2.82865
12.090278,47.511111,512,9674,1.375,2.19399
12.090278,47.511111,512,9810,0.65,0.141421
12.090278,47.511111,512,9989,0.6875,0.860959
12.090278,47.511111,512,10086,1.075,0.638637
12.090278,47.511111,512,10167,1.0625,0.755811
12.090278,47.511111,512,10222,1.3,0.787401
12.090278,47.511111,512,10253,1.1125,0.775403
12.090278,47.511111,512,10283,3.275,2.83989
12.090278,47.511111,512,10414,0.825,0.716639
12.090278,47.511111,512,10485,1.0875,0.737636
12.090278,47.511111,512,10576,1.0125,0.809652
12.090278,47.511111,512,10634,1.1125,0.718008
12.090278,47.511111,512,10792,1.0875,0.737636
12.090278,47.511111,512,10974,1.0125,0.809652
12.090278,47.511111,512,11163,0.7125,1.3984
12.090278,47.511111,512,11227,0.5875,1.29773
12.138889,47.243056,1590,-120,0,0
12.138889,47.243056,1590,-70,0,0
12.138889,47.243056,1590,-30,0,0
12.138889,47.243056,1590,-10,0,0
12.138889,47.243056,1590,0,0,0
12.138889,47.243056,1590,160,1.3875,1.13947
12.138889,47.243056,1590,196,3.675,1.59172
12.138889,47.243056,1590,276,3.875,2.63154
12.138889,47.243056,1590,394,3.9375,1.45203
12.138889,47.243056,1590,489,2.45,0.840068
12.138889,47.243056,1590,555,3.1625,2.01773
12.138889,47.243056,1590,627,2.95,1.93465
12.138889,47.243056,1590,704,2.675,1.90319
12.138889,47.243056,1590,865,3.325,1.91442
12.138889,47.243056,1590,1002,2.95,0.427618
12.138889,47.243056,1590,1228,3.6,1.41926
12.138889,47.243056,1590,1340,2.4,0.682433
12.138889,47.243056,1590,1535,2.5375,0.765203
12.138889,47.243056,1590,1995,2.4625,1.89958
12.138889,47.243056,1590,2561,2.775,1.50878
12.138889,47.243056,1590,2789,4.7625,0.232609
12.138889,47.243056,1590,3047,2.75,1.46385
12.138889,47.243056,1590,3365,4.7375,0.272226
12.138889,47.243056,1590,3602,2.875,2.31131
12.138889,47.243056,1590,3890,4.8875,0.0353553
12.138889,47.243056,1590,4209,2.6875,1.34848
12.138889,47.243056,1590,4520,3.6,1.44815
12.138889,47.243056,1590,4833,1.4125,1.026
12.138889,47.243056,1590,5176,4.15,1.35857
12.138889,47.243056,1590,5479,1.375,0.99391
12.138889,47.243056,1590,5681,4.4625,1.04463
12.138889,47.243056,1590,5923,1.5125,0.327054
12.138889,47.243056,1590,6227,4.8375,0.140789
12.138889,47.243056,1590,6390,3.45,1.61864
12.138889,47.243056,1590,6652,4.7,0.282843
12.138889,47.243056,1590,6888,1.725,1.60067
12.138889,47.243056,1590,7172,1.75,1.6596
12.138889,47.243056,1590,7375,1.775,0.31053
12.138889,47.243056,1590,7527,2.125,1.99338
12.138889,47.243056,1590,7660,2.45,1.52503
12.138889,47.243056,1590,8004,1.725,1.60067
12.138889,47.243056,1590,8191,1.75,2.2816
12.138889,47.243056,1590,8370,2.1625,1.99352
12.138889,47.243056,1590,8485,2.1625,1.99352
12.138889,47.243056,1590,8626,1.75,1.6596
12.138889,47.243056,1590,8951,2.3875,2.14039
12.138889,47.243056,1590,9094,2.6875,2.24972
12.138889,47.243056,1590,9346,2.6875,2.28125
12.138889,47.243056,1590,9488,3.05,1.69874
12.138889,47.243056,1590,9530,2.875,2.23719
12.138889,47.243056,1590,9646,2.075,2.00196
12.138889,47.243056,1590,9934,2.5,2.16069
12.138889,47.243056,1590,10131,2.25,0.684523
12.138889,47.243056,1590,10233,1.875,0.531171
12.138889,47.243056,1590,10301,1.925,1.79821
12.138889,47.243056,1590,10491,4.2125,2.23379
12.138889,47.243056,1590,10610,4.025,1.8813
12.138889,47.243056,1590,10754,3.625,1.81324
12.138889,47.243056,1590,10928,2.75,5.34629
12.138889,47.243056,1590,11350,2.1,5.25221
12.138889,47.243056,1590,11586,2.4125,5.31237
12.138889,47.243056,1590,11827,3.6,1.65184
12.138889,47.243056,1590,11991,3.7875,1.48173
12.138889,47.243056,1590,12370,5.3,2.90074
12.166667,42.316667,510,-120,0,0
12.166667,42.316667,510,-70,0,0
12.166667,42.316667,510,-30,0,0
12.166667,42.316667,510,-10,0,0
12.166667,42.316667,510,0,0,0
12.166667,42.316667,510,2061.11,-2.025,2.57446
12.166667,42.316667,510,2208.33,-2.6125,2.20353
12.166667,42.316667,510,2355.55,-2.3,2.44073
12.166667,42.316667,510,2502.77,-2.1875,2.41391
12.166667,42.316667,510,2650,-2.775,2.68155
12.166667,42.316667,510,2791,-1.95,1.37633
12.166667,42.316667,510,2932,-2.625,2.30945
12.166667,42.316667,510,3073,-1.75,1.60624
12.166667,42.316667,510,3214,-1.05,1.2083
12.166667,42.316667,510,3355,-1.4,1.96251
12.166667,42.316667,510,3496,-1.225,1.07935
12.166667,42.316667,510,3637,-2.5875,2.13035
12.166667,42.316667,510,3778,-2.225,2.18027
12.166667,42.316667,510,3919,-1.1125,2.26175
12.166667,42.316667,510,4060,-3.2,3.25093
12.166667,42.316667,510,4238,-2.325,2.40936
12.166667,42.316667,510,4416,-1.05,1.2083
12.166667,42.316667,510,4594,-1.475,1.95649
12.166667,42.316667,510,4772,-1.7375,2.04306
12.166667,42.316667,510,4950,-2.15,2.27972
12.166667,42.316667,510,5066.5,-1.9625,2.12599
12.166667,42.316667,510,5183,-3.3625,2.2032
12.166667,42.316667,510,5299.5,-3.05,1.95302
12.166667,42.316667,510,5416,-2.25,2.31887
12.166667,42.316667,510,5532.5,-2.7625,2.38743
12.166667,42.316667,510,5649,-1.95,2.63981
12.166667,42.316667,510,5765.5,-1.275,2.29082
12.166667,42.316667,510,5882,-1.475,2.11103
12.166667,42.316667,510,5998.5,-1.8125,2.08425
12.166667,42.316667,510,6115,-2.475,2.58167
12.166667,42.316667,510,6297,-4.125,0.604152
12.166667,42.316667,510,6479,-1.6125,2.58647
12.166667,42.316667,510,6661,-1.8375,2.61913
12.166667,42.316667,510,6843,-1.5125,2.69944
12.166667,42.316667,510,7025,-3.6125,2.76686
12.166667,42.316667,510,7253.57,-2.075,2.49156
12.166667,42.316667,510,7482.14,-3.225,2.23782
12.166667,42.316667,510,7710.71,-1.975,2.31871
12.166667,42.316667,510,7999.37,-1.9625,2.86902
12.166667,42.316667,510,8348.12,-3.025,2.5212
12.166667,42.316667,510,8696.87,-2.3875,1.98598
12.166667,42.316667,510,9045.62,-2.85,2.5151
12.166667,42.316667,510,9503,-3.05,2.46461
12.166667,42.316667,510,10069,-2.9125,2.28125
12.166667,42.316667,510,10635,-2.8875,2.3406
12.166667,42.316667,510,11201,-4.35,2.58788
12.166667,42.316667,510,11767,-2.75,2.13207
12.166667,42.316667,510,12150,-2.4875,2.77099
12.166667,42.316667,510,12350,-1.8375,3.70094
12.166667,58.6,138,-120,0,0
12.166667,58.6,138,-70,0,0
12.166667,58.6,138,-30,0,0
12.166667,58.6,138,-10,0,0
12.166667,58.6,138,0,0,0
12.166667,58.6,138,11798.8,-7.8625,4.19181
12.166667,62.55,780,-120,0,0
12.166667,62.55,780,-70,0,0
12.166667,62.55,780,-30,0,0
12.166667,62.55,780,-10,0,0
12.166667,62.55,780,0,0,0
12.166667,62.55,780,0,1.225,2.41173
12.166667,62.55,780,28.27,1.1375,4.37295
12.166667,62.55,780,56.55,0.2625,2.90563
12.166667,62.55,780,84.82,0.3625,2.81929
12.166667,62.55,780,113.1,3.0125,3.77981
12.166667,62.55,780,141.37,2.1875,3.24541
12.166667,62.55,780,169.65,1.85,3.29328
12.166667,62.55,780,197.93,1.5625,1.42622
12.166667,62.55,780,226.2,2.3375,3.38608
12.166667,62.55,780,254.48,2.0625,4.1761
12.166667,62.55,780,282.75,2.9625,2.79026
12.166667,62.55,780,311.03,3.925,2.61138
12.166667,62.55,780,339.31,2.125,2.4312
12.166667,62.55,780,367.58,1.65,1.75987
12.166667,62.55,780,395.86,1.75,1.66648
12.166667,62.55,780,429.31,1.375,2.48869
12.166667,62.55,780,467.95,2.6375,2.45644
12.166667,62.55,780,506.59,3.4875,3.86317
12.166667,62.55,780,545.22,-0.125,2.34566
12.166667,62.55,780,612.18,2.1,3.26934
12.166667,62.55,780,934.06,0.3625,2.96356
12.166667,62.55,780,1199.23,-1.1625,3.3402
12.166667,62.55,780,1407.69,-2.825,2.91388
12.166667,62.55,780,1616.15,-2.45,2.86656
12.166667,62.55,780,1824.61,-0.125,2.34566
12.166667,62.55,780,2033.07,-0.1,2.17387
12.166667,62.55,780,2241.53,-0.1125,2.59639
12.166667,62.55,780,2450,-1.3125,3.58068
12.166667,62.55,780,2530,0.4875,3.06568
12.166667,62.55,780,2610,6.7875,2.81498
12.166667,62.55,780,2770,0.75,4.03343
12.166667,62.55,780,2850,6.475,2.95381
12.166667,62.55,780,2930,6.2375,3.92572
12.166667,62.55,780,3010,6.1125,3.48689
12.166667,62.55,780,3090,5.4375,3.70865
12.166667,62.55,780,3170,6.9,3.02655
12.166667,62.55,780,3410,6.1875,3.27869
12.166667,62.55,780,3463.54,1,3.04772
12.166667,62.55,780,3490.62,3.35,2.7313
12.166667,62.55,780,3517.7,2.6375,4.35724
12.166667,62.55,780,3544.79,5.4375,3.70865
12.166667,62.55,780,3571.87,6.4,3.66099
12.166667,62.55,780,3598.95,6.4375,3.40249
12.166667,62.55,780,3626.04,6.7625,3.64963
12.166667,62.55,780,3653.12,6.4875,3.43488
12.166667,62.55,780,3680.2,6.7625,3.64963
12.166667,62.55,780,3707.29,6.7375,3.83403
12.166667,62.55,780,3734.37,3.4,3.83555
12.166667,62.55,780,3761.45,6.6,3.4608
12.166667,62.55,780,3852.5,7.775,2.99893
12.166667,62.55,780,4007.5,6.7125,3.64552
12.166667,62.55,780,4162.5,6,4.61767
12.166667,62.55,780,4317.5,1.725,3.12627
12.166667,62.55,780,4472.5,2.6125,2.65945
12.166667,62.55,780,4606.25,2.6125,2.65945
12.166667,62.55,780,4835,1.325,3.10058
12.166667,62.55,780,4955,6.1125,3.48689
12.166667,62.55,780,5075,6.1875,3.35791
12.166667,62.55,780,5435,4.575,3.70704
12.166667,62.55,780,5675,5.3375,3.94568
12.170833,47.6125,549,-120,0,0
12.170833,47.6125,549,-70,0,0
12.170833,47.6125,549,-30,0,0
12.170833,47.6125,549,-10,0,0
12.170833,47.6125,549,0,0,0
12.170833,47.6125,549,448,1.3125,2.00459
12.170833,47.6125,549,539,-0.15,2.46171
12.170833,47.6125,549,614,0.025,2.81514
12.170833,47.6125,549,679,0.9375,1.95955
12.170833,47.6125,549,802,0.2625,2.79691
12.170833,47.6125,549,926,0.075,2.80089
12.170833,47.6125,549,1043,1.0625,1.90783
12.170833,47.6125,549,1220,0.2875,2.77511
12.170833,47.6125,549,1303,1.7875,2.40323
12.170833,47.6125,549,1404,0.825,3.9698
12.170833,47.6125,549,1538,0.175,2.80802
12.170833,47.6125,549,1693,1.8,4.31807
12.170833,47.6125,549,1849,4.925,3.02029
12.170833,47.6125,549,1974,1.5375,3.88989
12.170833,47.6125,549,1989,0.8375,2.84099
12.170833,47.6125,549,2166,2.0375,2.16263
12.170833,47.6125,549,2186,2.2125,2.85529
12.170833,47.6125,549,2278,0.15,3.4247
12.170833,47.6125,549,2407,0.3875,2.15568
12.170833,47.6125,549,2662,1.975,3.42334
12.170833,47.6125,549,2776,1.225,3.04994
12.170833,47.6125,549,2876,-0.3875,2.22995
12.170833,47.6125,549,3054,1.7625,1.89732
12.170833,47.6125,549,3268,2.3625,2.1347
12.170833,47.6125,549,3350,1.2375,3.43633
12.170833,47.6125,549,3514,-1.2625,2.40413
12.170833,47.6125,549,3676,0.0625,2.76092
12.170833,47.6125,549,3834,-1.175,1.60245
12.170833,47.6125,549,4004,-0.375,2.67141
12.170833,47.6125,549,4176,0.125,3.50622
12.170833,47.6125,549,4396,-1.35,1.54087
12.170833,47.6125,549,4649,-1,1.70964
12.170833,47.6125,549,4920,-1,1.70964
12.170833,47.6125,549,5363,-1.125,2.15191
12.170833,47.6125,549,5600,-0.6875,2.23954
12.170833,47.6125,549,5884,-0.6875,2.23954
12.170833,47.6125,549,6225,-1.05,1.66905
12.170833,47.6125,549,6447,1.05,1.30712
12.170833,47.6125,549,6738,1.4375,0.794512
12.170833,47.6125,549,7036,1.25,0.707107
12.170833,47.6125,549,7414,1.4875,0.737636
12.170833,47.6125,549,7618,1.4875,0.737636
12.170833,47.6125,549,7891,1.2375,0.568048
12.170833,47.6125,549,8128,1.4875,0.737636
12.170833,47.6125,549,8398,1.4625,0.755811
12.170833,47.6125,549,8619,1.4625,0.755811
12.170833,47.6125,549,9040,1.4875,0.737636
12.170833,47.6125,549,9281,1.4875,0.737636
12.170833,47.6125,549,9490,1.4875,0.737636
12.170833,47.6125,549,9556,1.4875,0.737636
12.170833,47.6125,549,9887,1.4875,0.737636
12.170833,47.6125,549,10184,1.4875,0.737636
12.170833,47.6125,549,10405,1.6875,0.77171
12.170833,47.6125,549,10713,1.4375,0.794512
12.170833,47.6125,549,11162,0.9875,1.29773
12.170833,47.6125,549,11297,2.2375,2.57012
12.170833,47.6125,549,11865,-1.275,4.52256
12.170833,47.6125,549,12049,-5.15,5.40106
12.170833,47.6125,549,12483,-7.8875,4.52373
12.3,47.65,664,-120,0,0
12.3,47.65,664,-70,0,0
12.3,47.65,664,-30,0,0
12.3,47.65,664,-10,0,0
12.3,47.65,664,0,0,0
12.3,47.65,664,0,0.1,3.09654
12.3,47.65,664,0,1.1625,1.96464
12.3,47.65,664,59.66,-0.2625,2.36337
12.3,47.65,664,81.96,-1.0625,1.9405
12.3,47.65,664,111.7,-0.2,2.33116
12.3,47.65,664,119.32,0.175,1.78386
12.3,47.65,664,163.92,0.4125,1.9097
12.3,47.65,664,178.98,0.6625,2.05422
12.3,47.65,664,223.41,1.1,2.16531
12.3,47.65,664,238.64,-0.8125,1.93127
12.3,47.65,664,245.88,-1.575,1.30137
12.3,47.65,664,298.3,3.4375,1.77678
12.3,47.65,664,315.12,1.2625,2.31575
12.3,47.65,664,327.84,-1.7125,1.72911
12.3,47.65,664,335.12,-0.95,2.0445
12.3,47.65,664,357.96,1.725,4.37681
12.3,47.65,664,409.8,-1.125,1.93594
12.3,47.65,664,417.62,-0.775,2.12989
12.3,47.65,664,446.82,1.4125,3.56508
12.3,47.65,664,477.28,1.85,3.10345
12.3,47.65,664,491.76,0.8875,3.61166
12.3,47.65,664,536.94,-0.15,1.15882
12.3,47.65,664,558.53,-0.925,1.24068
12.3,47.65,664,573.72,-1.1625,2.25004
12.3,47.65,664,596.61,0.9625,3.36025
12.3,47.65,664,630.24,-0.8125,2.29499
12.3,47.65,664,655.68,1.15,2.36522
12.3,47.65,664,656.27,1.225,3.31134
12.3,47.65,664,670.24,1.075,3.28883
12.3,47.65,664,715.93,0.35,2.83499
12.3,47.65,664,737.64,1.275,2.44818
12.3,47.65,664,775.59,2.475,2.28395
12.3,47.65,664,781.95,-0.125,1.48492
12.3,47.65,664,819.6,0.3125,1.94307
12.3,47.65,664,835.25,1.8,2.86456
12.3,47.65,664,893.65,0.9875,1.29553
12.3,47.65,664,894.91,0.425,2.17239
12.3,47.65,664,901.56,0.6875,1.63133
12.3,47.65,664,945.36,0.2125,4.14916
12.3,47.65,664,983.52,1.4625,1.48414
12.3,47.65,664,996.44,-0.3875,1.77799
12.3,47.65,664,1005.36,1.6875,1.37471
12.3,47.65,664,1086.83,-0.75,2.0619
12.3,47.65,664,1089.6,0.0500001,2.2659
12.3,47.65,664,1117.07,2,1.61334
12.3,47.65,664,1182.76,-0.85,1.54087
12.3,47.65,664,1201.34,1.05,3.86892
12.3,47.65,664,1254.16,-0.7125,2.40739
12.3,47.65,664,1260.48,-0.0625,3.07429
12.3,47.65,664,1275.92,0.9,3.77813
12.3,47.65,664,1276.46,2.0375,3.35045
12.3,47.65,664,1351.59,1.7375,3.25925
12.3,47.65,664,1369.07,1.975,4.41515
12.3,47.65,664,1421.5,2.475,3.42334
12.3,47.65,664,1426.71,0.575,1.54988
12.3,47.65,664,1462.23,-0.85,1.54087
12.3,47.65,664,1501.84,2.3125,3.28
12.3,47.65,664,1555.39,-0.55,1.66905
12.3,47.65,664,1575.6,1.3,3.32265
12.3,47.65,664,1576.96,0.0875,0.929574
12.3,47.65,664,1588.83,0.8625,2.73597
12.3,47.65,664,1648.55,1.2875,3.3237
12.3,47.65,664,1652.09,-0.675,1.60245
12.3,47.65,664,1727.21,-0.325,2.21085
12.3,47.65,664,1741.71,-0.85,1.54087
12.3,47.65,664,1756.16,2.1125,1.65135
12.3,47.65,664,1802.34,0.8,2.66136
12.3,47.65,664,1834.86,-0.4875,1.72249
12.3,47.65,664,1877.46,-0.3875,2.17482
12.3,47.65,664,1890.73,0.3125,1.62431
12.3,47.65,664,1923.5,-0.225,2.25753
12.3,47.65,664,1928.02,0.1125,2.22995
12.3,47.65,664,1952.59,1.2125,3.31337
12.3,47.65,664,2021.18,0.1125,2.22995
12.3,47.65,664,2027.71,0.3375,2.4865
12.3,47.65,664,2090.83,1.8875,2.11892
12.3,47.65,664,2102.84,0.1125,2.22995
12.3,47.65,664,2114.34,1.275,3.3027
12.3,47.65,664,2177.96,0.1125,2.22995
12.3,47.65,664,2205.85,-0.3125,1.80193
12.3,47.65,664,2207.5,-0.0749999,1.80614
12.3,47.65,664,2253.09,2.725,2.14459
12.3,47.65,664,2258.16,1.4125,3.16564
12.3,47.65,664,2300.65,-0.4125,1.80035
12.3,47.65,664,2328.21,0.0625,2.2475
12.3,47.65,664,2393.81,-0.175,2.24738
12.3,47.65,664,2403.34,-0.325,2.21085
12.3,47.65,664,2406.87,2.1375,1.96682
12.3,47.65,664,2478.46,-0.675,1.60245
12.3,47.65,664,2486.97,-0.3,1.74028
12.3,47.65,664,2520.97,0.325,0.989589
12.3,47.65,664,2549.37,0.0375,2.25954
12.3,47.65,664,2553.59,-0.625,2.15191
12.3,47.65,664,2580.13,0.1125,2.22995
12.3,47.65,664,2628.71,-0.675,1.60245
12.3,47.65,664,2691.87,-0.625,2.15191
12.3,47.65,664,2696.09,-0.1375,2.26649
12.3,47.65,664,2703.84,0.625,3.50622
12.3,47.65,664,2778.96,0.675,2.69165
12.3,47.65,664,2834.37,-0.4625,2.18563
12.3,47.65,664,2836.09,2.05,3.34621
12.3,47.65,664,2854.09,-0.4875,1.72249
12.3,47.65,664,2880.46,-0.2625,1.792
12.3,47.65,664,2929.21,-0.0875,1.91045
12.3,47.65,664,2976.87,-0.9625,1.4589
12.3,47.65,664,3004.34,-0.5375,1.67497
12.3,47.65,664,3064.84,0.125,1.86375
12.3,47.65,664,3079.46,3.0875,3.36386
12.3,47.65,664,3119.37,-0.5875,1.69405
12.3,47.65,664,3151.21,1.0875,3.8665
12.3,47.65,664,3154.59,0.675,2.81717
12.3,47.65,664,3192.15,-0.0749999,2.23655
12.3,47.65,664,3229.71,1.75,1.46969
12.3,47.65,664,3249.21,0.1125,2.22995
12.3,47.65,664,3261.87,0.525,0.905144
12.3,47.65,664,3298.46,0.0625,2.2475
12.3,47.65,664,3304.84,0.25,2.2659
12.3,47.65,664,3342.4,-0.0749999,2.23655
12.3,47.65,664,3379.96,-0.4125,2.19313
12.3,47.65,664,3389.75,-0.15,2.25895
12.3,47.65,664,3404.37,-0.9625,1.4589
12.3,47.65,664,3433.59,0.2875,2.20288
12.3,47.65,664,3455.09,0.2375,2.62131
12.3,47.65,664,3481.04,0.5625,0.90544
12.3,47.65,664,3530.21,-0.6,1.69537
12.3,47.65,664,3546.87,-0.4,1.78806
12.3,47.65,664,3572.33,-0.4875,1.72249
12.3,47.65,664,3605.34,0,2.2816
12.3,47.65,664,3617.96,-0.625,1.64208
12.3,47.65,664,3663.62,0.3125,3.76162
12.3,47.65,664,3680.46,0.225,2.28019
12.3,47.65,664,3689.37,-0.6625,1.63614
12.3,47.65,664,3754.91,0.3125,3.76162
12.3,47.65,664,3755.59,-0.3375,1.78
12.3,47.65,664,3789.58,-0.2625,1.792
12.3,47.65,664,3802.34,-0.525,1.68841
12.3,47.65,664,3830.71,0.425,3.77009
12.3,47.65,664,3846.2,-0.675,1.60245
12.3,47.65,664,3875.69,-0.9625,1.4589
12.3,47.65,664,3905.84,-0.025,1.76453
12.3,47.65,664,3937.5,3.0125,4.05865
12.3,47.65,664,3961.8,1.025,2.58167
12.3,47.65,664,3980.96,-0.4375,1.96755
12.3,47.65,664,3986.71,-0.7625,2.40413
12.3,47.65,664,4028.79,0.4875,3.7563
12.3,47.65,664,4047.91,-0.7125,1.61461
12.3,47.65,664,4056.09,-0.0375,1.84386
12.3,47.65,664,4120.08,0.1,0.944155
12.3,47.65,664,4131.21,-0.025,1.76453
12.3,47.65,664,4134.02,1.0375,3.8689
12.3,47.65,664,4137.15,-0.0625,1.82674
12.3,47.65,664,4185.76,-0.325,1.7499
12.3,47.65,664,4211.37,0.75,3.7106
12.3,47.65,664,4220.13,-0.9625,1.36794
12.3,47.65,664,4234.37,-0.1,1.87312
12.3,47.65,664,4250.16,0.025,1.78626
12.3,47.65,664,4282.98,0.8875,0.522186
12.3,47.65,664,4302.66,-0.4875,1.72249
12.3,47.65,664,4306.25,-0.05,2.26085
12.3,47.65,664,4331.59,-0.05,1.83537
12.3,47.65,664,4380.2,-0.0375,1.84386
12.3,47.65,664,4383.7,-0.05,1.83537
12.3,47.65,664,4392.36,-0.0375,1.84386
12.3,47.65,664,4393.95,0.175,1.84526
12.3,47.65,664,4428.81,-0.2125,1.88637
12.3,47.65,664,4477.43,-0.1375,1.81182
12.3,47.65,664,4478.47,0.025,1.81561
12.3,47.65,664,4485.24,1.0375,3.8689
12.3,47.65,664,4517.25,-0.2125,1.7804
12.3,47.65,664,4526.04,-0.025,1.83595
12.3,47.65,664,4550.34,0.8625,0.512522
12.3,47.65,664,4574.65,0.2,1.80713
12.3,47.65,664,4576.53,0.575,0.913001
12.3,47.65,664,4620.39,-1.25,1.48228
12.3,47.65,664,4623.26,-0.225,1.77019
12.3,47.65,664,4650.8,2.675,1.61312
12.3,47.65,664,4665.46,-0.225,1.74335
12.3,47.65,664,4671.87,1.05,0.0534522
12.3,47.65,664,4720.48,-0.05,1.81895
12.3,47.65,664,4747.34,-0.25,1.72957
12.3,47.65,664,4769.09,1.025,2.58167
12.3,47.65,664,4780.92,-0.1375,1.8361
12.3,47.65,664,4784.35,0.2125,1.81379
12.3,47.65,664,4817.7,0.6,2.23607
12.3,47.65,664,4829.21,-0.025,1.85222
12.3,47.65,664,4866.31,0.8125,0.733753
12.3,47.65,664,4911.09,0.15,2.24372
12.3,47.65,664,4914.93,0.8,3.68937
12.3,47.65,664,4917.9,0.6875,2.17678
12.3,47.65,664,4941.44,0.125,1.86375
12.3,47.65,664,4963.54,0.6125,0.827108
12.3,47.65,664,4992.96,0.2375,2.22514
12.3,47.65,664,5012.15,-0.025,1.83595
12.3,47.65,664,5051.45,0.225,1.82032
12.3,47.65,664,5060.76,-0.025,1.83595
12.3,47.65,664,5074.84,-0.1875,1.76913
12.3,47.65,664,5101.97,0.1125,1.8566
12.3,47.65,664,5109.37,0.8,0.728991
12.3,47.65,664,5156.71,0.65,3.85524
12.3,47.65,664,5157.98,-0.25,1.72957
12.3,47.65,664,5185,0.2125,1.81379
12.3,47.65,664,5206.59,-0.325,1.7499
12.3,47.65,664,5238.59,1.75,2.45706
12.3,47.65,664,5255.2,-0.5625,1.65524
12.3,47.65,664,5262.5,0.1125,1.8566
12.3,47.65,664,5303.81,-0.6,1.6699
12.3,47.65,664,5318.54,0.2,1.80713
12.3,47.65,664,5330.71,0.15,2.24372
12.3,47.65,664,5352.43,-0.4375,1.64137
12.3,47.65,664,5401.04,-0.55,1.66905
12.3,47.65,664,5423.02,-1.3375,1.39789
12.3,47.65,664,5449.65,0.1,2.22646
12.3,47.65,664,5452.09,0.1125,2.22995
12.3,47.65,664,5453.57,1.05,0.0534522
12.3,47.65,664,5498.26,-0.1,1.81187
12.3,47.65,664,5546.87,2.0125,0.775403
12.3,47.65,664,5576.42,-0.0625,1.82674
12.3,47.65,664,5583.55,0.5625,0.90544
12.3,47.65,664,5585.64,-0.0124999,1.77316
12.3,47.65,664,5595.48,2.0375,0.755811
12.3,47.65,664,5644.09,2.0125,0.718008
12.3,47.65,664,5692.7,1.9125,0.809652
12.3,47.65,664,5699.28,-0.2875,1.81851
12.3,47.65,664,5719.19,0.4125,1.824
12.3,47.65,664,5741.31,1.9875,0.737636
12.3,47.65,664,5744.07,-0.0375,1.82752
12.3,47.65,664,5789.93,2.175,0.811964
12.3,47.65,664,5822.14,-0.05,1.83537
12.3,47.65,664,5838.54,2.0125,0.775403
12.3,47.65,664,5852.74,-0.1875,1.76913
12.3,47.65,664,5887.15,1.9875,0.737636
12.3,47.65,664,5904.6,0.5875,0.952347
12.3,47.65,664,5935.76,2.175,0.811964
12.3,47.65,664,5945,-0.05,1.83537
12.3,47.65,664,5984.37,2.2,0.787401
12.3,47.65,664,5986.29,0.0875,2.22353
12.3,47.65,664,6032.98,1.95,0.659004
12.3,47.65,664,6067.85,-0.025,1.76453
12.3,47.65,664,6081.59,2.175,0.811964
12.3,47.65,664,6086.04,-0.0124999,1.75616
12.3,47.65,664,6119.83,0,1.82209
12.3,47.65,664,6130.2,1.925,1.01242
12.3,47.65,664,6178.81,1.7375,0.568048
12.3,47.65,664,6188.85,0.575,0.977972
