-6.090389809448033986e+00,-2.664346223072063591e+00,-1.199459522183619509e+00,2.218406378421662519e-03
-6.052601214797178386e+00,9.496287970811218671e+00,2.715523958224447920e+00,4.357481793807537612e-02
-5.432754652071253076e+00,-4.066649716424585392e+00,3.457196218263459908e+00,7.091500409081796796e-02
-5.480740975846932095e+00,3.242513979316501871e+00,-9.070632936525474532e-01,5.218609284555129901e-02
-5.241308233923987814e+00,-7.511447499453383081e+00,-2.425177172069272746e+00,7.795432608056785950e-01
-5.189976319919253456e+00,-6.331583566765139892e+00,1.281298618625724028e+00,1.114582961062898558e+00
-5.230219599622465410e+00,-3.651570074950173606e+00,2.969074480987653697e+00,5.330002701425036182e-01
-4.493672362304906187e+00,-3.897079896978979274e+00,4.237321084161836282e+00,8.643029394366866236e-02
-4.729551049837692922e+00,-3.550137394757919562e+00,4.536637923722441457e+00,4.374388758592086604e-03
-4.690743921406507866e+00,-3.223029487819183192e+00,2.351467410046108597e+00,7.031065533284431674e-06
-4.766321063230482658e+00,1.213196180386764134e+00,2.520190154136207061e-01,6.604751042909400276e-04
-4.301009190135218319e+00,-8.366155897157739219e+00,-2.450198227419052355e+00,5.289212665109424449e+00
-4.385106313493366770e+00,-3.669542235165722310e+00,-8.265471230008073489e-01,2.283709133932227894e-02
-3.902281406361561178e+00,-3.169102156657828573e+00,2.621270529700589491e-01,3.056501340129889275e-05
-3.256787623295641421e+00,-2.743092043154656157e+00,-1.149574687185616950e+00,4.129290597321018039e-03
-2.802741761192137915e+00,-3.505354229622842155e+00,5.242877428491538261e+00,1.863427224422596340e-01
-2.378566370065423374e+00,2.431736255570769334e+00,-4.795218001465427204e-01,4.087305561678799778e-04
-2.410971608882192641e+00,4.794119276206398439e+00,7.104139153815544061e-01,4.198192461060462274e-04
-1.981570960622936584e+00,-1.801200510318621939e+00,-1.375182623145000615e+00,3.877466839614135147e-03
-4.758574759681977184e-01,-7.972959576746178278e+00,-5.135043948719168583e+00,9.745101619431659756e+00
-3.483547352110889506e-01,1.744094664656990368e+00,-1.065711094786595536e+00,7.373262817747406467e-03
-1.920669227093725340e-01,1.966671595315726329e+00,-5.006725601911280465e-01,8.779366999232032440e-03
2.997487717724993672e-01,2.837218044184806054e+00,-7.320126747536327416e-01,2.742700448781293376e-02
8.204502614671582705e-02,3.958414495711076952e+00,1.189739080371337243e+00,8.102677458413547196e-02
1.010835297017971923e+00,-1.257220627045655181e+00,-4.956621956065437873e-01,1.540808120597241676e-02
1.092283958594180149e+00,1.831589913805511216e+01,2.585395038511503429e+00,1.070547710478387815e-01
1.917291711013007216e+00,7.290392601737401279e-02,-1.384841347464988104e+00,2.329089780251160889e-03
1.789806083550047333e+00,2.343721402667197640e-01,-1.049590008139717145e+00,3.471224891532915819e-03
2.369756967662056013e+00,-1.074734718125150978e+00,1.149211446714274998e-01,6.576425690763314930e-03
2.272114052633829484e+00,7.766138787157774281e+00,-1.853568884324628963e-01,1.046282720910270136e-02
3.853419174618352372e+00,-1.304477350816446801e+01,-5.411033018339820089e+00,1.726570292424249642e+00
3.720149910203360832e+00,-2.795058540474076203e+00,2.850501319857306481e-01,1.677579162039623956e-02
3.573175056001275607e+00,8.868088804685843485e+00,-1.753092232818617702e-01,1.297191824173985278e-02
4.074519403075015589e+00,-1.735039259158320801e-01,-9.912484101721382723e-01,2.033061593943315815e-01
4.089687583300985807e+00,4.386000720683999043e-01,-4.437638888563411599e-01,3.613144425886430922e-01
4.587323436250272835e+00,1.569869339562711907e+01,-1.063325424260732399e+00,2.518830950815599545e-03
4.920588386618987897e+00,2.866231276956390683e+00,-2.914581098144050308e+00,1.326850878378043053e+00
4.939984981481359227e+00,4.420120673318788107e+00,-8.815283084599483399e-01,1.873394604787983475e+00
4.941848645302286513e+00,7.845552996016984082e+00,-6.102776858964583662e-01,1.611784267953820810e-03
4.888244767578100891e+00,8.695737105771746300e+00,-7.587970481659258581e-01,2.922418002469223588e-03
5.584088843895301579e+00,1.429605609298137558e+01,-1.429561670244430260e+00,4.460717520013805171e+00
5.942818135310659500e+00,3.766215119809763756e+00,-1.510709129444799848e+00,4.643508892936299565e-02
7.278241428128637835e+00,1.188340191978734595e+01,-1.971142340085842992e+00,1.387580110336083195e+00
7.794277271923760964e+00,6.087891811087722260e+00,-5.354712972294368711e-01,7.569207014259900224e-02
7.500707579207244180e+00,1.231322339461573812e+01,-1.110307057658163898e-01,8.889008126209424487e-01
1.024303610715628565e+01,-1.151093478120991520e+01,2.234384068052171490e-01,1.654595730304578849e-01
1.641167757385102277e+01,-4.502424923026572934e+00,5.510733426691846404e+00,4.172489440741917832e+01
